6,Chili Con Cussion,72.54,THE CHAMP IS BEER,69.38
7,Chili Con Cussion,69.2,Maybeitrythissober,71.24
8,Chili Con Cussion,82.0,Make ATO Great Again,133.49
15,Chili Con Cussion,114.56,Make ATO Great Again,116.7
7,THE CHAMP IS BEER,69.6,Semiautomatic futon,105.14
8,THE CHAMP IS BEER,73.29,Maybeitrythissober,97.75
9,THE CHAMP IS BEER,76.11,Make ATO Great Again,107.41
9,Maybeitrythissober,66.29,Semiautomatic futon,96.81
10,Maybeitrythissober,57.8,Make ATO Great Again,92.98
11,Make ATO Great Again,68.25,Semiautomatic futon,90.48
