4,0.0,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
4,8.6,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
4,0.65,Football Yankees,Non-Starter,Legedu Naanee,Mia,WR|W/R/T
4,0.0,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
4,3.0,Football Yankees,Starter,Cincinnati Bengals,Cin,DEF
5,16.72,Football Yankees,Starter,Aaron Rodgers,Pit,QB
5,11.05,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
5,16.4,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
5,4.25,Football Yankees,Starter,Beanie Wells,Ari,RB|W/R/T
5,8.0,Football Yankees,Starter,Mike Tolbert,Buf,RB|W/R/T
5,9.0,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
5,15.1,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
5,0.0,Football Yankees,Non-Starter,Darren McFadden,Dal,RB|W/R/T
5,0.0,Football Yankees,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
5,0.0,Football Yankees,Non-Starter,Clinton Portis,Was,RB|W/R/T
5,0.0,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
5,12.7,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
5,0.0,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
5,0.0,Football Yankees,Non-Starter,Brandon Tate,NO,WR|W/R/T
5,10.0,Football Yankees,Starter,Cincinnati Bengals,Cin,DEF
6,21.92,Football Yankees,Starter,Aaron Rodgers,Pit,QB
6,8.5,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
6,6.75,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
6,6.3,Football Yankees,Starter,Mike Tolbert,Buf,RB|W/R/T
6,0.0,Football Yankees,Starter,Willis McGahee,Cle,RB|W/R/T
6,6.05,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
6,2.2,Football Yankees,Starter,Brandon Tate,NO,WR|W/R/T
6,20.78,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
6,0.0,Football Yankees,Non-Starter,Darren McFadden,Dal,RB|W/R/T
6,0.0,Football Yankees,Non-Starter,Larry Fitzgerald,Ari,WR|W/R/T
6,0.0,Football Yankees,Non-Starter,Beanie Wells,Ari,RB|W/R/T
6,0.0,Football Yankees,Non-Starter,Clinton Portis,Was,RB|W/R/T
