14,0.0,AirBudGoldenReceiver,Starter,Terry McLaurin,Was,WR|W/R/T
14,31.3,AirBudGoldenReceiver,Starter,Cooper Kupp,Sea,WR|W/R/T
14,35.2,AirBudGoldenReceiver,Starter,Dalvin Cook,Dal,RB|W/R/T
14,26.8,AirBudGoldenReceiver,Starter,Rashaad Penny,Phi,RB|W/R/T
14,19.0,AirBudGoldenReceiver,Starter,Dawson Knox,Buf,TE|W/R/T
14,2.7,AirBudGoldenReceiver,Starter,Alex Collins,Sea,RB|W/R/T
14,0.0,AirBudGoldenReceiver,Non-Starter,Darrell Henderson,LAR,RB|W/R/T
14,0.0,AirBudGoldenReceiver,Non-Starter,DeVonta Smith,Phi,WR|W/R/T
14,0.0,AirBudGoldenReceiver,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
14,18.5,AirBudGoldenReceiver,Starter,Cleveland Browns,Cle,DEF
15,23.04,AirBudGoldenReceiver,Starter,Justin Herbert,LAC,QB
15,34.7,AirBudGoldenReceiver,Starter,Cooper Kupp,Sea,WR|W/R/T
15,7.0,AirBudGoldenReceiver,Starter,DeVonta Smith,Phi,WR|W/R/T
15,11.1,AirBudGoldenReceiver,Starter,Dalvin Cook,Dal,RB|W/R/T
15,6.4,AirBudGoldenReceiver,Starter,Rashaad Penny,Phi,RB|W/R/T
15,7.8,AirBudGoldenReceiver,Starter,Dawson Knox,Buf,TE|W/R/T
15,5.0,AirBudGoldenReceiver,Starter,Rhamondre Stevenson,NE,RB|W/R/T
15,7.1,AirBudGoldenReceiver,Non-Starter,Terry McLaurin,Was,WR|W/R/T
15,0.0,AirBudGoldenReceiver,Non-Starter,Alex Collins,Sea,RB|W/R/T
15,4.7,AirBudGoldenReceiver,Non-Starter,Darrell Henderson,LAR,RB|W/R/T
15,10.0,AirBudGoldenReceiver,Starter,Cleveland Browns,Cle,DEF
16,14.94,AirBudGoldenReceiver,Starter,Justin Herbert,LAC,QB
16,21.3,AirBudGoldenReceiver,Starter,Cooper Kupp,Sea,WR|W/R/T
16,7.0,AirBudGoldenReceiver,Starter,Terry McLaurin,Was,WR|W/R/T
16,19.5,AirBudGoldenReceiver,Starter,Rashaad Penny,Phi,RB|W/R/T
16,1.7,AirBudGoldenReceiver,Starter,Darrell Henderson,LAR,RB|W/R/T
16,9.1,AirBudGoldenReceiver,Starter,Dawson Knox,Buf,TE|W/R/T
16,19.0,AirBudGoldenReceiver,Starter,DeVonta Smith,Phi,WR|W/R/T
16,0.0,AirBudGoldenReceiver,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
16,0.0,AirBudGoldenReceiver,Non-Starter,Dalvin Cook,Dal,RB|W/R/T
16,1.7,AirBudGoldenReceiver,Non-Starter,Mark Ingram II,NO,RB|W/R/T
16,7.0,AirBudGoldenReceiver,Starter,Buffalo Bills,Buf,DEF
17,17.68,AirBudGoldenReceiver,Starter,Justin Herbert,LAC,QB
17,21.5,AirBudGoldenReceiver,Starter,Cooper Kupp,Sea,WR|W/R/T
17,13.1,AirBudGoldenReceiver,Starter,Terry McLaurin,Was,WR|W/R/T
17,32.5,AirBudGoldenReceiver,Starter,Rashaad Penny,Phi,RB|W/R/T
17,4.3,AirBudGoldenReceiver,Starter,Dalvin Cook,Dal,RB|W/R/T
17,0.0,AirBudGoldenReceiver,Starter,Dawson Knox,Buf,TE|W/R/T
17,8.4,AirBudGoldenReceiver,Starter,DeVonta Smith,Phi,WR|W/R/T
17,0.0,AirBudGoldenReceiver,Non-Starter,Darrell Henderson,LAR,RB|W/R/T
17,22.7,AirBudGoldenReceiver,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
17,0.0,AirBudGoldenReceiver,Non-Starter,Mark Ingram II,NO,RB|W/R/T
17,12.0,AirBudGoldenReceiver,Starter,Buffalo Bills,Buf,DEF
1,19.08,A Shot and a Chase,Starter,Trevor Lawrence,Jax,QB
1,19.0,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
1,23.5,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
1,27.7,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
1,5.1,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
1,9.8,A Shot and a Chase,Starter,Jonnu Smith,Pit,TE|W/R/T
1,20.9,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
1,3.0,A Shot and a Chase,Non-Starter,Michael Carter,Ari,RB|W/R/T
1,16.1,A Shot and a Chase,Non-Starter,Jaylen Waddle,Mia,WR|W/R/T
1,6.3,A Shot and a Chase,Non-Starter,Tony Jones,Ari,RB|W/R/T
1,7.0,A Shot and a Chase,Starter,Miami Dolphins,Mia,DEF
2,6.82,A Shot and a Chase,Starter,Trevor Lawrence,Jax,QB
2,14.8,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
2,16.2,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
2,24.7,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
2,8.4,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
2,6.8,A Shot and a Chase,Starter,Jonnu Smith,Pit,TE|W/R/T
2,13.4,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
2,10.8,A Shot and a Chase,Non-Starter,Michael Carter,Ari,RB|W/R/T
2,8.8,A Shot and a Chase,Non-Starter,Jaylen Waddle,Mia,WR|W/R/T
2,0.7,A Shot and a Chase,Non-Starter,Tony Jones,Ari,RB|W/R/T
2,2.0,A Shot and a Chase,Starter,Miami Dolphins,Mia,DEF
3,16.54,A Shot and a Chase,Starter,Daniel Jones,Ind,QB
3,19.0,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
3,19.6,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
3,6.0,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
3,13.2,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
3,1.4,A Shot and a Chase,Starter,Jonnu Smith,Pit,TE|W/R/T
3,22.5,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
3,4.9,A Shot and a Chase,Non-Starter,Michael Carter,Ari,RB|W/R/T
3,17.8,A Shot and a Chase,Non-Starter,Jaylen Waddle,Mia,WR|W/R/T
3,4.2,A Shot and a Chase,Non-Starter,Tony Jones,Ari,RB|W/R/T
3,12.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
4,26.78,A Shot and a Chase,Starter,Daniel Jones,Ind,QB
4,10.6,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
4,8.5,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
4,8.9,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
4,10.4,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
4,10.4,A Shot and a Chase,Starter,Jonnu Smith,Pit,TE|W/R/T
4,13.7,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
4,6.3,A Shot and a Chase,Non-Starter,Jaylen Waddle,Mia,WR|W/R/T
4,1.5,A Shot and a Chase,Non-Starter,Tony Jones,Ari,RB|W/R/T
4,17.7,A Shot and a Chase,Non-Starter,A.J. Green,Ari,WR|W/R/T
4,-3.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
4,0.0,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
5,4.82,A Shot and a Chase,Starter,Daniel Jones,Ind,QB
5,13.5,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
5,14.0,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
5,11.6,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
5,14.8,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
5,13.9,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
5,27.9,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
5,2.3,A Shot and a Chase,Non-Starter,A.J. Green,Ari,WR|W/R/T
5,0.0,A Shot and a Chase,Non-Starter,Christian McCaffrey,SF,RB|W/R/T
5,7.5,A Shot and a Chase,Non-Starter,Darrel Williams,Ari,RB|W/R/T
5,12.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
5,0.0,A Shot and a Chase,Starter,Tony Jones,Ari,RB|W/R/T
6,9.28,A Shot and a Chase,Starter,Taylor Heinicke,LAC,QB
6,10.0,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
6,9.3,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
6,9.8,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
6,23.9,A Shot and a Chase,Starter,Darrel Williams,Ari,RB|W/R/T
6,12.9,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
6,13.7,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
6,0.0,A Shot and a Chase,Non-Starter,Michael Carter,Ari,RB|W/R/T
6,0.0,A Shot and a Chase,Non-Starter,Christian McCaffrey,SF,RB|W/R/T
6,6.6,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
6,13.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
6,0.0,A Shot and a Chase,Starter,Tony Jones,Ari,RB|W/R/T
7,19.02,A Shot and a Chase,Starter,Derek Carr,NO,QB
7,25.1,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
7,34.1,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
7,17.2,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
7,8.0,A Shot and a Chase,Starter,Darrel Williams,Ari,RB|W/R/T
7,1.9,A Shot and a Chase,Starter,O.J. Howard,Hou,TE|W/R/T
7,16.4,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
7,0.0,A Shot and a Chase,Non-Starter,Dalton Schultz,Hou,TE|W/R/T
7,0.0,A Shot and a Chase,Non-Starter,Keenan Allen,LAC,WR|W/R/T
7,0.0,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
7,7.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
7,0.0,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
8,16.34,A Shot and a Chase,Starter,Carson Wentz,Min,QB
8,28.0,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
8,13.1,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
8,6.8,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
8,17.0,A Shot and a Chase,Starter,Darrel Williams,Ari,RB|W/R/T
8,3.1,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
8,19.7,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
8,32.2,A Shot and a Chase,Non-Starter,Michael Carter,Ari,RB|W/R/T
8,0.0,A Shot and a Chase,Non-Starter,Derek Carr,NO,QB
8,7.36,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
8,15.0,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
8,0.0,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
9,8.34,A Shot and a Chase,Starter,Derek Carr,NO,QB
9,8.9,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
9,22.4,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
9,9.6,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
9,14.6,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
9,9.4,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
9,1.7,A Shot and a Chase,Starter,Kadarius Toney,Cle,WR|W/R/T
9,11.1,A Shot and a Chase,Non-Starter,Javonte Williams,Dal,RB|W/R/T
9,10.7,A Shot and a Chase,Non-Starter,Darrel Williams,Ari,RB|W/R/T
9,0.0,A Shot and a Chase,Non-Starter,Chris Godwin,TB,WR|W/R/T
9,9.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
10,18.24,A Shot and a Chase,Starter,Derek Carr,NO,QB
10,17.8,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
10,12.7,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
10,18.2,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
10,26.1,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
10,2.4,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
10,29.4,A Shot and a Chase,Starter,Darrel Williams,Ari,RB|W/R/T
10,6.9,A Shot and a Chase,Non-Starter,Javonte Williams,Dal,RB|W/R/T
10,0.0,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
10,0.0,A Shot and a Chase,Non-Starter,Ja'Marr Chase,Cin,WR|W/R/T
10,15.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
11,8.6,A Shot and a Chase,Starter,Derek Carr,NO,QB
11,20.2,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
11,13.0,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
11,7.5,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
11,24.9,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
11,11.3,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
11,19.2,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
11,3.6,A Shot and a Chase,Non-Starter,Darrel Williams,Ari,RB|W/R/T
11,0.0,A Shot and a Chase,Non-Starter,Javonte Williams,Dal,RB|W/R/T
11,11.0,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
11,8.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
12,21.02,A Shot and a Chase,Starter,Derek Carr,NO,QB
12,15.5,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
12,6.9,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
12,3.5,A Shot and a Chase,Starter,Christian McCaffrey,SF,RB|W/R/T
12,20.1,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
12,15.6,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
12,4.7,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
12,0.0,A Shot and a Chase,Non-Starter,Darrel Williams,Ari,RB|W/R/T
12,0.0,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
12,12.5,A Shot and a Chase,Non-Starter,T.J. Hockenson,Min,TE|W/R/T
12,5.5,A Shot and a Chase,Starter,Carolina Panthers,Car,DEF
12,0.0,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
13,12.36,A Shot and a Chase,Starter,Derek Carr,NO,QB
13,22.4,A Shot and a Chase,Starter,Keenan Allen,LAC,WR|W/R/T
13,10.2,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
13,29.8,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
13,0.0,A Shot and a Chase,Starter,Boston Scott,Pit,RB|W/R/T
13,9.3,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
13,30.2,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
13,11.0,A Shot and a Chase,Non-Starter,Darrel Williams,Ari,RB|W/R/T
13,0.0,A Shot and a Chase,Non-Starter,Kadarius Toney,Cle,WR|W/R/T
13,14.9,A Shot and a Chase,Non-Starter,T.J. Hockenson,Min,TE|W/R/T
13,8.5,A Shot and a Chase,Starter,Minnesota Vikings,Min,DEF
13,0.0,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
14,10.52,A Shot and a Chase,Starter,Derek Carr,NO,QB
14,25.3,A Shot and a Chase,Starter,Ja'Marr Chase,Cin,WR|W/R/T
14,20.5,A Shot and a Chase,Starter,Chris Godwin,TB,WR|W/R/T
14,21.3,A Shot and a Chase,Starter,Javonte Williams,Dal,RB|W/R/T
14,12.9,A Shot and a Chase,Starter,Darrel Williams,Ari,RB|W/R/T
14,1.4,A Shot and a Chase,Starter,Dalton Schultz,Hou,TE|W/R/T
14,0.0,A Shot and a Chase,Starter,Jermar Jefferson,Ten,RB|W/R/T
14,0.0,A Shot and a Chase,Non-Starter,T.J. Hockenson,Min,TE|W/R/T
14,0.0,A Shot and a Chase,Non-Starter,Keenan Allen,LAC,WR|W/R/T
14,0.0,A Shot and a Chase,Non-Starter,Boston Scott,Pit,RB|W/R/T
14,12.5,A Shot and a Chase,Starter,Minnesota Vikings,Min,DEF
14,0.0,A Shot and a Chase,Starter,Michael Carter,Ari,RB|W/R/T
1,27.06,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
1,10.6,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
1,19.4,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
1,17.3,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
1,14.6,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
1,0.0,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
1,18.7,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
1,0.0,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
1,12.1,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
1,0.1,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
1,15.5,Chili Con Cussion,Starter,San Francisco 49ers,SF,DEF
2,23.32,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
2,20.1,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
2,1.9,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
2,6.9,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
2,12.5,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
2,7.1,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
2,17.5,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
2,15.4,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
2,9.2,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
2,0.0,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
2,11.0,Chili Con Cussion,Starter,San Francisco 49ers,SF,DEF
3,16.62,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
3,31.2,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
3,8.2,Chili Con Cussion,Starter,DeVante Parker,NE,WR|W/R/T
3,8.5,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
3,14.5,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
3,18.6,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
3,12.2,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
3,18.1,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
3,0.0,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
3,2.5,Chili Con Cussion,Starter,San Francisco 49ers,SF,DEF
3,0.0,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
4,22.56,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
4,12.4,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
4,17.7,Chili Con Cussion,Starter,DeVante Parker,NE,WR|W/R/T
4,7.7,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
4,17.9,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
4,16.7,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
4,5.4,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
4,12.1,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
4,0.0,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
4,8.5,Chili Con Cussion,Starter,San Francisco 49ers,SF,DEF
4,0.0,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
5,9.08,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
5,37.6,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
5,0.0,Chili Con Cussion,Starter,DeVante Parker,NE,WR|W/R/T
5,10.1,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
5,4.4,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
5,8.3,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
5,3.5,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
5,12.2,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
5,2.3,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
5,8.5,Chili Con Cussion,Starter,San Francisco 49ers,SF,DEF
5,0.0,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
6,15.08,Chili Con Cussion,Starter,Sam Darnold,Sea,QB
6,12.9,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
6,23.0,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
6,8.6,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
6,8.0,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
6,19.5,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
6,5.9,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
6,0.0,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
6,0.0,Chili Con Cussion,Non-Starter,Russell Wilson,NYG,QB
6,15.2,Chili Con Cussion,Non-Starter,Rhamondre Stevenson,NE,RB|W/R/T
6,3.0,Chili Con Cussion,Starter,Denver Broncos,Den,DEF
6,0.0,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
7,2.48,Chili Con Cussion,Starter,Sam Darnold,Sea,QB
7,19.6,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
7,0.0,Chili Con Cussion,Starter,DeVante Parker,NE,WR|W/R/T
7,3.7,Chili Con Cussion,Starter,Miles Sanders,Dal,RB|W/R/T
7,10.0,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
7,21.5,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
7,8.7,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
7,0.0,Chili Con Cussion,Non-Starter,Zack Moss,Cin,RB|W/R/T
7,0.0,Chili Con Cussion,Non-Starter,Marvin Jones,Det,WR|W/R/T
7,9.6,Chili Con Cussion,Non-Starter,A.J. Green,Ari,WR|W/R/T
7,6.0,Chili Con Cussion,Starter,Denver Broncos,Den,DEF
7,0.0,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
8,11.76,Chili Con Cussion,Starter,Sam Darnold,Sea,QB
8,16.5,Chili Con Cussion,Starter,DeVante Parker,NE,WR|W/R/T
8,8.5,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
8,15.9,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
8,11.8,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
8,9.8,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
8,10.0,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
8,0.0,Chili Con Cussion,Non-Starter,Davante Adams,LAR,WR|W/R/T
8,0.0,Chili Con Cussion,Non-Starter,Miles Sanders,Dal,RB|W/R/T
8,10.0,Chili Con Cussion,Non-Starter,A.J. Green,Ari,WR|W/R/T
8,19.5,Chili Con Cussion,Starter,Denver Broncos,Den,DEF
8,0.0,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
9,16.72,Chili Con Cussion,Starter,Baker Mayfield,TB,QB
9,5.1,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
9,10.2,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
9,0.3,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
9,4.4,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
9,9.4,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
9,4.1,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
9,0.0,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
9,0.0,Chili Con Cussion,Non-Starter,Miles Sanders,Dal,RB|W/R/T
9,0.0,Chili Con Cussion,Non-Starter,A.J. Green,Ari,WR|W/R/T
9,10.5,Chili Con Cussion,Starter,Pittsburgh Steelers,Pit,DEF
9,0.0,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
10,4.92,Chili Con Cussion,Starter,Baker Mayfield,TB,QB
10,5.5,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
10,14.8,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
10,8.7,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
10,22.7,Chili Con Cussion,Starter,D'Ernest Johnson,Bal,RB|W/R/T
10,0.0,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
10,6.6,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
10,0.0,Chili Con Cussion,Non-Starter,Chase Edmonds,TB,RB|W/R/T
10,0.0,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
10,1.4,Chili Con Cussion,Non-Starter,A.J. Green,Ari,WR|W/R/T
10,12.5,Chili Con Cussion,Starter,Pittsburgh Steelers,Pit,DEF
10,5.64,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
11,8.48,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
11,9.2,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
11,30.5,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
11,0.5,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
11,6.4,Chili Con Cussion,Starter,David Johnson,NO,RB|W/R/T
11,10.0,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
11,14.2,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
11,7.94,Chili Con Cussion,Non-Starter,Baker Mayfield,TB,QB
11,0.0,Chili Con Cussion,Non-Starter,DeVante Parker,NE,WR|W/R/T
11,11.8,Chili Con Cussion,Non-Starter,A.J. Green,Ari,WR|W/R/T
11,3.5,Chili Con Cussion,Starter,Pittsburgh Steelers,Pit,DEF
11,0.0,Chili Con Cussion,Starter,Chase Edmonds,TB,RB|W/R/T
12,19.48,Chili Con Cussion,Starter,Russell Wilson,NYG,QB
12,8.3,Chili Con Cussion,Starter,Marvin Jones,Det,WR|W/R/T
12,18.4,Chili Con Cussion,Starter,Davante Adams,LAR,WR|W/R/T
12,0.0,Chili Con Cussion,Starter,Zack Moss,Cin,RB|W/R/T
12,7.5,Chili Con Cussion,Starter,David Johnson,NO,RB|W/R/T
12,4.7,Chili Con Cussion,Starter,Mike Gesicki,Cin,TE|W/R/T
12,15.1,Chili Con Cussion,Starter,Jarvis Landry,NO,WR|W/R/T
