14,AirBudGoldenReceiver,114.34,Hangin wit Mr Cooper,119.35
15,AirBudGoldenReceiver,94.6,Bacarri and Cola,77.27
1,Bacarri and Cola,96.88,Football Yankees,102.2
2,Bacarri and Cola,123.38,Cock Salsa,89.68
4,Bacarri and Cola,132.12,Fighteveryninjahere!,107.88
5,Bacarri and Cola,61.92,Riley's Racists,94.96
8,Bacarri and Cola,121.13,LennayBukkakekua,92.0
9,Bacarri and Cola,84.08,Donte Hitler,130.13
10,Bacarri and Cola,129.18,Hangin wit Mr Cooper,82.01
11,Bacarri and Cola,87.6,Weebstrosity,100.45
14,Bacarri and Cola,82.27,Donte Hitler,88.88
3,Football Yankees,98.17,Fighteveryninjahere!,73.21
4,Football Yankees,119.64,Riley's Racists,75.84
7,Football Yankees,85.36,LennayBukkakekua,86.95
8,Football Yankees,124.09,Donte Hitler,59.91
9,Football Yankees,115.61,Hangin wit Mr Cooper,95.95
10,Football Yankees,90.51,Weebstrosity,64.94
13,Football Yankees,126.47,Cock Salsa,82.11
15,Football Yankees,88.67,Donte Hitler,105.78
16,Football Yankees,104.59,Hangin wit Mr Cooper,75.68
6,Fighteveryninjahere!,71.0,Cock Salsa,71.46
7,Fighteveryninjahere!,79.79,Riley's Racists,85.52
10,Fighteveryninjahere!,92.4,LennayBukkakekua,68.57
11,Fighteveryninjahere!,85.82,Donte Hitler,82.2
12,Fighteveryninjahere!,58.55,Hangin wit Mr Cooper,119.0
13,Fighteveryninjahere!,93.82,Weebstrosity,73.94
14,Fighteveryninjahere!,122.18,LennayBukkakekua,83.16
15,Fighteveryninjahere!,91.61,Riley's Racists,61.7
1,LennayBukkakekua,101.99,Cock Salsa,81.65
2,LennayBukkakekua,96.14,Donte Hitler,116.98
3,LennayBukkakekua,74.05,Hangin wit Mr Cooper,114.69
4,LennayBukkakekua,99.59,Weebstrosity,40.03
11,LennayBukkakekua,54.42,Riley's Racists,64.41
15,LennayBukkakekua,83.94,Weebstrosity,89.38
4,Hangin wit Mr Cooper,89.22,Donte Hitler,122.62
5,Hangin wit Mr Cooper,93.1,Cock Salsa,100.01
6,Hangin wit Mr Cooper,92.88,Weebstrosity,52.2
13,Hangin wit Mr Cooper,148.79,Riley's Racists,79.1
1,Weebstrosity,78.17,Riley's Racists,106.08
5,Weebstrosity,75.53,Donte Hitler,100.4
7,Weebstrosity,86.35,Cock Salsa,70.55
8,Riley's Racists,109.41,Cock Salsa,72.89
12,Riley's Racists,81.05,Donte Hitler,79.31
3,Donte Hitler,100.43,Cock Salsa,69.71
